STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,CZ072,2020,8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,CZ072,2021,8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,CZ08,2020,10,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,CZ08,2021,10,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,CZ080,2020,10,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,CZ080,2021,10,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE,2020,580,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE1,2020,69.69,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE11,2020,22.44,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE111,2020,0.79,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE112,2020,0.75,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE113,2020,1.71,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE114,2020,0.98,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE115,2020,3.26,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE116,2020,2.25,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE117,2020,0.61,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE118,2020,3.73,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE119,2020,1.92,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE11A,2020,2.18,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE11B,2020,1.34,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE11C,2020,0.85,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE11D,2020,2.06,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE12,2020,9.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE121,2020,0.24,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE122,2020,0.26,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE123,2020,1.72,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE124,2020,0.93,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE125,2020,0.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE126,2020,0.28,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE127,2020,1.12,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE128,2020,2.28,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE129,2020,0.12,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE12A,2020,0.73,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE12B,2020,0.63,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE12C,2020,0.58,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE13,2020,19.82,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE131,2020,0.49,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE132,2020,4.87,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE133,2020,1.93,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE134,2020,4.92,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE135,2020,0.78,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE136,2020,1.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE137,2020,0.53,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE138,2020,2.18,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE139,2020,1.61,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE13A,2020,1.35,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE14,2020,18.25,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE141,2020,1.31,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE142,2020,0.74,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE143,2020,1.05,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE144,2020,0.32,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE145,2020,2.07,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE146,2020,2.75,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE147,2020,3.74,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE148,2020,4.82,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE149,2020,1.45,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE2,2020,119.32,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21,2020,33.54,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE211,2020,0.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE212,2020,0.81,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE213,2020,0.13,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE214,2020,1.96,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE215,2020,1.03,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE216,2020,1.47,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE217,2020,1.31,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE218,2020,1.49,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE219,2020,1.44,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21A,2020,2.26,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21B,2020,1.71,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21C,2020,0.77,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21D,2020,0.71,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21E,2020,1.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21F,2020,1.68,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21G,2020,1.96,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21H,2020,0.85,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21I,2020,1.29,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21J,2020,1.64,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21K,2020,3.68,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21L,2020,0.69,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21M,2020,2.98,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE21N,2020,1.98,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE22,2020,20.13,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE221,2020,0.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE222,2020,0.09,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE223,2020,0.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE224,2020,1.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE225,2020,1.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE226,2020,1.91,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE227,2020,2.99,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE228,2020,2.96,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE229,2020,1.06,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE22A,2020,2.89,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE22B,2020,2.57,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE22C,2020,2.52,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE23,2020,13.09,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE231,2020,0.12,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE232,2020,0.37,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE233,2020,0.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE234,2020,1.26,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE235,2020,2.45,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE236,2020,1.53,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE237,2020,1.56,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE238,2020,2.03,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE239,2020,2.07,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE23A,2020,1.49,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE24,2020,7.88,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE241,2020,0.14,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE242,2020,0.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE243,2020,0.08,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE244,2020,0.08,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE245,2020,1.06,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE246,2020,1.27,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE247,2020,0.71,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE248,2020,0.87,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE249,2020,1.04,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE24A,2020,0.61,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE24B,2020,0.74,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE24C,2020,0.47,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE24D,2020,0.62,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE25,2020,11.39,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE251,2020,0.29,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE252,2020,0.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE253,2020,0.28,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE254,2020,1.51,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE255,2020,0.06,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE256,2020,2.73,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE257,2020,0.69,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE258,2020,0.48,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE259,2020,0.89,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE25A,2020,2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE25B,2020,1.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE25C,2020,1.09,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE26,2020,11.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE261,2020,0.07,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE262,2020,0.04,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE263,2020,0.36,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE264,2020,0.72,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE265,2020,0.89,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE266,2020,0.88,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE267,2020,0.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE268,2020,2.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE269,2020,0.71,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE26A,2020,1.08,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE26B,2020,1.25,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE26C,2020,1.86,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE27,2020,22.14,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE271,2020,0.24,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE272,2020,0.07,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE273,2020,0.36,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE274,2020,0.29,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE275,2020,1.85,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE276,2020,1.94,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE277,2020,1.52,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE278,2020,2.07,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE279,2020,0.87,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE27A,2020,1.29,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE27B,2020,3.13,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE27C,2020,3.17,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE27D,2020,2.38,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE27E,2020,2.95,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE3,2020,0.88,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE30,2020,0.88,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE300,2020,0.88,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE4,2020,27.44,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40,2020,27.44,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE401,2020,0.21,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE402,2020,0.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE403,2020,0.34,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE404,2020,0.13,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE405,2020,1.02,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE406,2020,2.09,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE407,2020,1.95,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE408,2020,1.58,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE409,2020,2.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40A,2020,1.51,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40B,2020,0.96,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40C,2020,1.45,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40D,2020,2.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40E,2020,3.34,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40F,2020,1.95,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40G,2020,1.77,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40H,2020,1.89,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE40I,2020,2.44,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE5,2020,0.35,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE50,2020,0.35,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE501,2020,0.32,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE502,2020,0.03,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE6,2020,2.07,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE60,2020,2.07,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE600,2020,2.07,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE7,2020,25.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE71,2020,12.58,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE711,2020,0.28,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE712,2020,0.36,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE713,2020,0.04,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE714,2020,0.36,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE715,2020,1.66,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE716,2020,2.09,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE717,2020,1.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE718,2020,0.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE719,2020,1.36,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE71A,2020,0.55,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE71B,2020,0.63,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE71C,2020,0.49,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE71D,2020,1.48,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE71E,2020,1.59,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE72,2020,4.49,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE721,2020,0.83,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE722,2020,0.61,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE723,2020,0.76,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE724,2020,1.01,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE725,2020,1.29,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE73,2020,8.63,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE731,2020,0.31,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE732,2020,1.57,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE733,2020,0.86,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE734,2020,1.35,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE735,2020,1.56,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE736,2020,1.79,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE737,2020,1.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE8,2020,22.17,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE80,2020,22.17,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE803,2020,0.07,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE804,2020,0.06,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE80J,2020,4.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE80K,2020,4.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE80L,2020,3.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE80M,2020,2.27,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE80N,2020,3.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE80O,2020,5.03,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE9,2020,98.76,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE91,2020,9.96,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE911,2020,0.21,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE912,2020,0.23,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE913,2020,0.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE914,2020,1.76,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE916,2020,0.64,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE917,2020,1.03,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE918,2020,2.76,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE91A,2020,0.75,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE91B,2020,0.87,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE91C,2020,1.57,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE92,2020,14.44,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE922,2020,4.95,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE923,2020,1.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE925,2020,1.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE926,2020,0.52,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE927,2020,2.37,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE928,2020,0.84,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE929,2020,3.41,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE93,2020,28.77,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE931,2020,1.69,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE932,2020,4.21,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE933,2020,3.03,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE934,2020,1.29,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE935,2020,2.06,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,EMP,A,DE936,2020,1.2,p
